Number,AreaName,Name,NomkV,Vpu,kV,Vangle,LoadMW,LoadMvar,GenMW,GenMvar,ShuntMvar,ActG,ActB,AreaNumber,ZoneName,ZoneNumber,Substation Longitude,Substation Latitude
61223,South Central,HALLETTSVILLE 0,115.0,1.00313,115.36,-39.45,22.71,6.43,,,,0,0,6,Gonzales,24,-96.827189,29.37062461
61233,South Central,AUSTIN 5 0,115.0,0.98275,113.016,-57.87,45.11,12.78,,,,0,0,6,Austin,23,-97.641082,30.35006522
61243,South Central,NEW BRAUNFELS 3 0,115.0,0.99972,114.968,-54.15,57.42,16.27,,,,0,0,6,San Marcos,22,-98.186862,29.75257233
61253,South Central,SUTHERLAND SPRINGS 0,115.0,0.99177,114.054,-54.39,2.59,0.73,,,,0,0,6,San Marcos,22,-98.053416,29.28973135
61263,South Central,AUSTIN 34 0,115.0,0.98768,113.584,-57.32,50.38,14.27,,,,0,0,6,Austin,23,-97.885062,30.17219467
61273,South Central,CAMERON 0,115.0,0.99661,114.61,-52.98,25.24,7.15,,,9.32,0,0,6,Bastrop,25,-96.898601,30.88031578
61283,South Central,SAN ANTONIO 35 0,115.0,0.98678,113.48,-58.66,52.8,14.96,,,,0,0,6,San Antonio,26,-98.527536,29.30107192
61293,South Central,MEDINA 0,115.0,0.99393,114.302,-57.56,9.86,2.79,,,,0,0,6,San Antonio,26,-99.307592,29.66734329
61303,South Central,MANCHACA 0,115.0,0.98891,113.725,-57.0,13.4,3.8,,,,0,0,6,Austin,23,-97.871087,30.12844699
61313,South Central,SPRING BRANCH 0,115.0,0.98728,113.537,-57.6,43.85,12.43,,,,0,0,6,San Marcos,22,-98.387367,29.89101474
61323,South Central,AUSTIN 19 0,115.0,0.97818,112.491,-58.86,64.74,18.34,,,,0,0,6,Austin,23,-97.736567,30.31850091
61333,South Central,FLATONIA 0,115.0,1.00802,115.922,-50.0,10.44,2.96,,,,0,0,6,Bastrop,25,-97.14945,29.71823793
61343,South Central,GRANGER 0,115.0,1.01129,116.299,-57.58,7.62,2.16,,,,0,0,6,Austin,23,-97.410285,30.70714279
61353,South Central,FAYETTEVILLE 0,115.0,1.00201,115.232,-37.89,21.71,6.15,,,,0,0,6,Bastrop,25,-96.690188,30.03366655
61363,South Central,GEORGETOWN 2 0,115.0,1.00333,115.384,-57.71,71.18,20.17,,,,0,0,6,Austin,23,-97.749577,30.64420737
61373,South Central,AUSTIN 35 0,115.0,0.97804,112.475,-59.87,42.18,11.95,,,,0,0,6,Austin,23,-97.891423,30.37354085
61383,South Central,PIPE CREEK 0,115.0,1.00209,115.24,-59.43,27.68,7.84,,,,0,0,6,San Antonio,26,-98.907616,29.68593906
61393,South Central,RED ROCK 0,115.0,1.00457,115.525,-52.9,9.61,2.72,,,,0,0,6,Bastrop,25,-97.348996,29.83464483
61403,South Central,JARRELL 0,115.0,1.00674,115.775,-56.58,11.69,3.31,,,,0,0,6,Austin,23,-97.493485,30.80935759
61413,South Central,SAN ANTONIO 1 0,500.0,1.02408,512.04,-46.4,,,,,,0,0,6,San Marcos,22,-98.3361,29.42074744
61423,South Central,SAN ANTONIO 1 1,230.0,1.01509,233.471,-49.97,,,,,,0,0,6,San Marcos,22,-98.3289,29.42325599
61433,South Central,SAN ANTONIO 1 2,115.0,1.01137,116.308,-53.5,,,,,,0,0,6,San Marcos,22,-98.3289,29.41510297
61443,South Central,SAN ANTONIO 1 3,13.8,1.02408,14.132,-46.4,,,0.0,0.0,,0,0,6,San Marcos,22,-98.33826,29.421939
61453,South Central,SAN ANTONIO 1 4,13.8,1.03,14.214,-43.27,,,322.85,38.03,,0,0,6,San Marcos,22,-98.33826,29.42068472
61463,South Central,SAN ANTONIO 1 5,13.8,1.03,14.214,-43.39,,,322.85,39.39,,0,0,6,San Marcos,22,-98.33826,29.41943042
61473,South Central,SAN ANTONIO 1 6,13.8,1.03,14.214,-44.11,,,283.22,42.7,,0,0,6,San Marcos,22,-98.33826,29.4181761
61483,South Central,SAN ANTONIO 1 7,13.8,1.02408,14.132,-46.4,,,0.0,0.0,,0,0,6,San Marcos,22,-98.33826,29.41692177
61493,South Central,SAN ANTONIO 1 8,13.8,1.03,14.214,-45.84,,,219.4,127.84,,0,0,6,San Marcos,22,-98.33826,29.41566742
61503,South Central,SAN ANTONIO 36 0,115.0,1.00952,116.095,-57.93,117.27,33.23,,,,0,0,6,San Antonio,26,-98.552964,29.54027788
61513,South Central,SCHULENBURG 0,115.0,1.02,117.3,-43.24,16.14,4.57,,,52.18,0,0,6,Bastrop,25,-96.924605,29.67533116
61523,South Central,SAN ANTONIO 22 0,230.0,1.01046,232.407,-53.1,,,,,,0,0,6,San Antonio,26,-98.474732,29.27451179
61533,South Central,SAN ANTONIO 22 1,115.0,0.99054,113.912,-55.25,107.97,30.59,,,,0,0,6,San Antonio,26,-98.470412,29.27325569
61543,South Central,DRIPPING SPRINGS 0,115.0,0.99088,113.951,-56.38,43.1,12.21,,,,0,0,6,Austin,23,-98.131215,30.22040118
61553,South Central,SAN ANTONIO 26 0,115.0,0.98638,113.433,-56.21,37.02,10.49,,,,0,0,6,San Antonio,26,-98.489101,29.19629191
61563,South Central,MARBLE FALLS 3 0,115.0,1.0115,116.322,-51.79,52.66,14.92,,,,0,0,6,Austin,23,-98.199732,30.57036795
61573,South Central,BOERNE 1 0,115.0,0.99636,114.581,-59.17,28.81,8.16,,,,0,0,6,San Antonio,26,-98.64667,29.74393223
61583,South Central,WASHINGTON 0,115.0,1.02,117.3,-43.31,5.64,1.6,,,65.81,0,0,6,Bastrop,25,-96.180365,30.27760965
61593,South Central,SCHERTZ 0,115.0,0.99917,114.904,-56.38,91.04,25.79,,,,0,0,6,San Marcos,22,-98.259042,29.54080417
61603,South Central,AUSTIN 8 0,115.0,0.98542,113.324,-57.63,98.28,27.85,,,,0,0,6,Austin,23,-97.679957,30.26312858
61613,South Central,SEGUIN 1 0,500.0,1.02377,511.884,-45.52,,,,,,0,0,6,San Marcos,22,-97.966015,29.5861689
61623,South Central,SEGUIN 1 1,230.0,1.01735,233.99,-49.11,,,,,,0,0,6,San Marcos,22,-97.958815,29.58867335
61633,South Central,SEGUIN 1 2,115.0,1.01013,116.165,-51.65,,,,,,0,0,6,San Marcos,22,-97.958815,29.58429051
61643,South Central,SEGUIN 1 3,13.8,1.03,14.214,-44.88,,,71.43,38.3,,0,0,6,San Marcos,22,-97.968175,29.58610628
61653,South Central,SEGUIN 1 4,13.8,1.03,14.214,-44.81,,,71.43,33.99,,0,0,6,San Marcos,22,-97.968175,29.58485403
61663,South Central,SEGUIN 1 5,13.8,1.03,14.214,-45.22,,,71.43,82.0,,0,0,6,San Marcos,22,-97.968175,29.58360176
61673,South Central,SEGUIN 1 6,13.8,1.03,14.214,-44.96,,,71.43,43.72,,0,0,6,San Marcos,22,-97.968175,29.58234947
61683,South Central,SAN ANTONIO 45 0,115.0,0.99023,113.876,-58.21,138.23,39.17,,,,0,0,6,San Antonio,26,-98.626703,29.40097875
61693,South Central,SAN ANTONIO 52 0,500.0,1.0258,512.902,-46.04,,,,,,0,0,6,San Antonio,26,-98.882335,29.35411327
61703,South Central,SAN ANTONIO 52 1,230.0,1.01695,233.898,-50.27,,,,,,0,0,6,San Antonio,26,-98.878015,29.35285815
61713,South Central,SAN ANTONIO 52 2,115.0,1.00309,115.356,-53.49,113.76,32.23,,,,0,0,6,San Antonio,26,-98.882335,29.35097543
61723,South Central,CUERO 2 0,230.0,1.01108,232.549,-36.82,,,,,,0,0,6,Gonzales,24,-97.271613,29.08917053
61733,South Central,CUERO 2 1,115.0,1.01084,116.246,-39.01,35.48,10.05,,,,0,0,6,Gonzales,24,-97.260813,29.08602457
61743,South Central,SAN ANTONIO 10 0,115.0,0.99799,114.769,-57.22,95.75,27.13,,,,0,0,6,San Marcos,22,-98.393527,29.48598948
61753,South Central,AUSTIN 16 0,115.0,0.98362,113.116,-58.06,96.6,27.37,,,,0,0,6,Austin,23,-97.720203,30.27533343
61763,South Central,AUSTIN 39 0,115.0,0.99482,114.404,-56.78,45.32,12.84,,,,0,0,6,Austin,23,-98.029973,30.10630934
61773,South Central,SAN ANTONIO 51 0,230.0,1.02,234.6,-52.18,,,,,320.37,0,0,6,San Antonio,26,-98.730432,29.53026466
61783,South Central,SAN ANTONIO 51 1,115.0,1.00605,115.695,-55.34,134.45,38.09,,,,0,0,6,San Antonio,26,-98.726112,29.53339695
61793,South Central,SAN ANTONIO 41 0,115.0,1.00224,115.257,-57.11,11.85,3.36,,,,0,0,6,San Antonio,26,-98.579854,29.65673097
61803,South Central,LA VERNIA 0,115.0,0.98913,113.75,-55.73,34.14,9.67,,,,0,0,6,San Marcos,22,-98.10343,29.34662745
61813,South Central,MANOR 0,115.0,1.00276,115.317,-57.09,49.13,13.92,,,,0,0,6,Austin,23,-97.519912,30.33534616
61823,South Central,SAN ANTONIO 38 0,115.0,0.99054,113.912,-58.56,95.83,27.15,,,,0,0,6,San Antonio,26,-98.566452,29.33876916
61833,South Central,GIDDINGS 0,115.0,1.00706,115.812,-43.61,26.97,7.64,,,,0,0,6,Bastrop,25,-96.914038,30.15828633
61843,South Central,AUSTIN 32 0,115.0,0.98167,112.893,-58.89,48.39,13.71,,,,0,0,6,Austin,23,-97.86559,30.2631631
61853,South Central,AUSTIN 38 0,115.0,0.98387,113.145,-58.68,20.84,5.9,,,,0,0,6,Austin,23,-97.955835,30.25735258
61863,South Central,AUSTIN 30 0,115.0,0.99125,113.993,-57.09,39.37,11.15,,,,0,0,6,Austin,23,-97.836485,30.42578236
61873,South Central,AUSTIN 28 0,115.0,0.98847,113.674,-57.66,80.44,22.79,,,,0,0,6,Austin,23,-97.798945,30.41358974
61883,South Central,COLUMBUS 0,230.0,1.01453,233.343,-33.75,,,,,,0,0,6,Bastrop,25,-96.41466,29.68503322
61893,South Central,COLUMBUS 1,115.0,1.01108,116.275,-36.48,27.37,7.75,,,,0,0,6,Bastrop,25,-96.40386,29.68503322
61903,South Central,SHINER 0,115.0,1.00978,116.124,-47.06,18.47,5.23,,,,0,0,6,Gonzales,24,-97.074825,29.55550576
61913,South Central,SAN ANTONIO 3 0,115.0,0.9938,114.286,-56.3,16.77,4.75,,,,0,0,6,San Marcos,22,-98.33552,29.6518201
61923,South Central,CALDWELL 0,230.0,1.00423,230.974,-43.33,,,,,,0,0,6,Bastrop,25,-96.665432,30.53226294
61933,South Central,CALDWELL 1,115.0,0.99774,114.74,-45.16,35.69,10.11,,,,0,0,6,Bastrop,25,-96.654632,30.53226294
61943,South Central,AUSTIN 18 0,115.0,0.98739,113.55,-56.72,44.42,12.59,,,,0,0,6,Austin,23,-97.736369,30.12198397
61953,South Central,INDUSTRY 0,115.0,0.98959,113.803,-39.42,2.66,0.75,,,,0,0,6,Bastrop,25,-96.442051,30.01490178
61963,South Central,DALE 0,115.0,0.99846,114.823,-55.66,21.28,6.03,,,,0,0,6,Austin,23,-97.564694,29.93632244
61973,South Central,SAN ANTONIO 37 0,500.0,1.01937,509.684,-48.68,,,,,,0,0,6,San Antonio,26,-98.565131,29.49732139
61983,South Central,SAN ANTONIO 37 1,230.0,1.00838,231.928,-53.28,,,,,,0,0,6,San Antonio,26,-98.560811,29.49669472
61993,South Central,SAN ANTONIO 37 2,115.0,1.00522,115.6,-56.07,239.74,67.93,,,,0,0,6,San Antonio,26,-98.565131,29.49105447
62003,South Central,SAN ANTONIO 18 0,115.0,0.9857,113.356,-57.38,46.28,13.11,,,,0,0,6,San Antonio,26,-98.455118,29.43554072
62013,South Central,SAN ANTONIO 33 0,115.0,0.99796,114.766,-58.64,39.07,11.07,,,,0,0,6,San Antonio,26,-98.522419,29.38359447
62023,South Central,MARTINDALE 0,115.0,1.00877,116.008,-52.61,16.63,4.71,,,,0,0,6,San Marcos,22,-97.776202,29.64864526
62033,South Central,SAN ANTONIO 17 0,115.0,0.9887,113.7,-58.02,117.59,33.32,,,,0,0,6,San Antonio,26,-98.452635,29.48451884
62043,South Central,SAN ANTONIO 23 0,115.0,0.9923,114.114,-57.25,7.81,2.21,,,,0,0,6,San Antonio,26,-98.476915,29.43621373
62053,South Central,AUSTIN 29 0,115.0,0.98466,113.236,-57.39,121.95,34.55,,,,0,0,6,Austin,23,-97.820398,30.16275251
62063,South Central,LEXINGTON 0,115.0,0.9997,114.966,-44.72,18.83,5.34,,,,0,0,6,Bastrop,25,-96.831158,30.34394971
62073,South Central,LEANDER 2 0,115.0,1.02,117.3,-58.48,29.32,8.31,,,147.08,0,0,6,Austin,23,-97.968206,30.44565106
62083,South Central,AUSTIN 15 0,115.0,0.98462,113.231,-58.8,140.96,39.94,,,,0,0,6,Austin,23,-97.714196,30.42497032
62093,South Central,MICO 0,115.0,1.00104,115.12,-56.13,7.52,2.13,,,,0,0,6,San Antonio,26,-98.849894,29.49666836
62103,South Central,MARBLE FALLS 2 0,500.0,1.03333,516.666,-46.5,,,,,,0,0,6,Austin,23,-98.3132,30.53739777
62113,South Central,MARBLE FALLS 2 1,230.0,1.02666,236.133,-48.48,,,,,,0,0,6,Austin,23,-98.2952,30.54669933
62123,South Central,MARBLE FALLS 2 2,115.0,1.01982,117.279,-51.17,,,,,,0,0,6,Austin,23,-98.2952,30.53584741
62133,South Central,MARBLE FALLS 2 3,13.8,1.04,14.352,-42.25,,,177.9,19.45,,0,0,6,Austin,23,-98.3186,30.53569237
62143,South Central,MARBLE FALLS 2 4,13.8,1.04,14.352,-38.36,,,552.3,55.54,,0,0,6,Austin,23,-98.3186,30.53259159
62153,South Central,MARBLE FALLS 2 5,13.8,1.04,14.352,-44.41,,,552.3,99.93,,0,0,6,Austin,23,-98.3186,30.52949072
62163,South Central,MARBLE FALLS 2 6,13.8,1.04,14.352,-41.8,,,552.3,58.81,,0,0,6,Austin,23,-98.3186,30.52638975
62173,South Central,AUSTIN 36 0,115.0,0.98074,112.786,-60.23,52.96,15.01,,,,0,0,6,Austin,23,-97.947609,30.37462305
62183,South Central,LOCKHART 0,115.0,0.98431,113.196,-56.74,51.24,14.52,,,,0,0,6,Austin,23,-97.667772,29.8621054
62193,South Central,AUSTIN 17 0,115.0,0.99091,113.954,-58.71,63.93,18.11,,,,0,0,6,Austin,23,-97.728971,30.34594599
62203,South Central,SAN ANTONIO 13 0,115.0,0.99856,114.835,-55.97,96.5,27.34,,,,0,0,6,San Marcos,22,-98.411598,29.53118315
62213,South Central,FALLS CITY 0,115.0,1.02,117.3,-49.89,9.16,2.6,,,56.21,0,0,6,San Marcos,22,-98.231425,28.85599807
62223,South Central,AUSTIN 27 0,230.0,0.99855,229.666,-54.03,,,,,,0,0,6,Austin,23,-97.7931,30.20124373
62233,South Central,AUSTIN 27 1,115.0,0.98907,113.743,-56.6,166.84,47.27,,,,0,0,6,Austin,23,-97.78878,30.20062146
62243,South Central,AUSTIN 23 0,115.0,0.98249,112.987,-58.72,116.67,33.06,,,,0,0,6,Austin,23,-97.757464,30.39830696
62253,South Central,SAN ANTONIO 27 0,115.0,0.98651,113.448,-57.54,85.25,24.15,,,,0,0,6,San Antonio,26,-98.490053,29.45834206
62263,South Central,BLANCO 0,115.0,1.00824,115.947,-60.64,18.02,5.11,,,,0,0,6,San Antonio,26,-98.557548,30.17357778
62273,South Central,AUSTIN 24 0,115.0,0.98248,112.985,-57.97,126.35,35.8,,,,0,0,6,Austin,23,-97.761481,30.2374338
62283,South Central,SAN MARCOS 0,500.0,1.01917,509.585,-47.46,,,,,,0,0,6,San Marcos,22,-97.961844,29.8770405
62293,South Central,SAN MARCOS 1,230.0,1.02,234.6,-51.61,,,,,258.76,0,0,6,San Marcos,22,-97.957524,29.87579188
62303,South Central,SAN MARCOS 2,115.0,0.9994,114.931,-55.56,191.51,54.26,,,,0,0,6,San Marcos,22,-97.961844,29.87329458
62313,South Central,BUDA 0,115.0,0.9834,113.091,-57.35,70.51,19.98,,,,0,0,6,Austin,23,-97.834412,30.0741526
62323,South Central,DEL VALLE 0,115.0,0.99589,114.527,-54.5,66.63,18.88,,,,0,0,6,Austin,23,-97.603712,30.14662679
62333,South Central,AUSTIN 4 0,115.0,0.9803,112.735,-58.18,65.09,18.44,,,,0,0,6,Austin,23,-97.614167,30.29336895
62343,South Central,SAN ANTONIO 50 0,500.0,1.01895,509.473,-49.41,,,,,,0,0,6,San Antonio,26,-98.726354,29.39712532
62353,South Central,SAN ANTONIO 50 1,230.0,1.01542,233.547,-50.9,,,,,,0,0,6,San Antonio,26,-98.722034,29.39649803
62363,South Central,SAN ANTONIO 50 2,115.0,0.99902,114.887,-55.02,169.53,48.03,,,,0,0,6,San Antonio,26,-98.726354,29.39085222
62373,South Central,BURLINGTON 0,115.0,1.00204,115.235,-53.33,1.88,0.53,,,,0,0,6,Bastrop,25,-97.11169,31.01003345
62383,South Central,AUSTIN 13 0,115.0,0.97942,112.633,-58.53,134.8,38.19,,,,0,0,6,Austin,23,-97.710482,30.22612031
62393,South Central,ELMENDORF 0,500.0,1.0316,515.8,-44.22,,,,,,0,0,6,San Marcos,22,-98.3753,29.24664902
62403,South Central,ELMENDORF 1,230.0,1.01247,232.868,-48.6,,,,,,0,0,6,San Marcos,22,-98.3681,29.25230282
62413,South Central,ELMENDORF 2,115.0,0.994,114.31,-53.69,175.73,49.79,,,,0,0,6,San Marcos,22,-98.3681,29.24727723
62423,South Central,ELMENDORF 3,13.8,1.04,14.352,-42.69,,,60.83,18.83,,0,0,6,San Marcos,22,-98.37746,29.24847083
62433,South Central,ELMENDORF 4,13.8,1.04,14.352,-42.34,,,182.49,45.89,,0,0,6,San Marcos,22,-98.37746,29.24721441
62443,South Central,ELMENDORF 5,13.8,1.04,14.352,-41.63,,,297.17,55.72,,0,0,6,San Marcos,22,-98.37746,29.24595797
62453,South Central,ELMENDORF 6,13.8,1.04,14.352,-42.03,,,297.17,64.31,,0,0,6,San Marcos,22,-98.37746,29.24470152
62463,South Central,ELMENDORF 7,13.8,1.04,14.352,-43.1,,,297.17,121.17,,0,0,6,San Marcos,22,-98.37746,29.24344505
62473,South Central,ELMENDORF 8,13.8,1.03952,14.345,-43.38,,,182.82,93.32,,0,0,6,San Marcos,22,-98.37746,29.24218857
62483,South Central,ELMENDORF 9,13.8,1.04,14.352,-42.51,,,182.82,50.78,,0,0,6,San Marcos,22,-98.37746,29.24093207
62493,South Central,ELMENDORF 10,13.8,1.04,14.352,-41.75,,,182.82,35.11,,0,0,6,San Marcos,22,-98.37746,29.23967556
62503,South Central,SAN ANTONIO 6 0,115.0,0.9914,114.011,-57.64,86.21,24.43,,,,0,0,6,San Marcos,22,-98.359361,29.51487769
62513,South Central,CANYON LAKE 0,115.0,0.98934,113.774,-59.06,51.25,14.52,,,,0,0,6,San Marcos,22,-98.224631,29.96739661
62523,South Central,JOHNSON CITY 0,115.0,1.0046,115.529,-53.53,13.48,3.82,,,,0,0,6,Austin,23,-98.350569,30.39294563
62533,South Central,YORKTOWN 0,115.0,1.01325,116.523,-42.11,13.2,3.74,,,,0,0,6,Gonzales,24,-97.419562,28.84669808
62543,South Central,AUSTIN 2 0,500.0,1.02107,510.535,-49.02,,,,,,0,0,6,Austin,23,-97.6057,30.20357765
62553,South Central,AUSTIN 2 1,230.0,1.01241,232.853,-51.16,,,,,,0,0,6,Austin,23,-97.5985,30.2054444
62563,South Central,AUSTIN 2 2,115.0,0.99444,114.361,-55.86,18.25,5.17,,,,0,0,6,Austin,23,-97.5985,30.20046632
62573,South Central,AUSTIN 2 3,13.8,1.02,14.076,-48.65,,,58.95,-9.89,,0,0,6,Austin,23,-97.60786,30.20413767
62583,South Central,AUSTIN 2 4,13.8,1.02,14.076,-47.73,,,106.96,-5.6,,0,0,6,Austin,23,-97.60786,30.20289316
62593,South Central,AUSTIN 2 5,13.8,1.02107,14.091,-49.02,,,0.0,0.0,,0,0,6,Austin,23,-97.60786,30.20164863
62603,South Central,AUSTIN 2 6,13.8,1.02,14.076,-48.57,,,78.1,-11.57,,0,0,6,Austin,23,-97.60786,30.20040409
62613,South Central,LACKLAND A F B 0,115.0,0.9873,113.54,-58.38,31.18,8.83,,,,0,0,6,San Antonio,26,-98.615134,29.38751897
62623,South Central,LIBERTY HILL 0,115.0,0.99165,114.04,-56.72,28.4,8.05,,,,0,0,6,Austin,23,-97.937826,30.68592666
62633,South Central,KENEDY 0,230.0,1.0073,231.679,-42.39,,,,,,0,0,6,Gonzales,24,-97.884158,28.72236191
62643,South Central,KENEDY 1,115.0,1.0044,115.506,-43.97,34.97,9.91,,,,0,0,6,Gonzales,24,-97.873358,28.72394042
62653,South Central,CUERO 1 0,115.0,1.01294,116.488,-39.68,,,,,,0,0,6,Gonzales,24,-97.316636,29.10612629
62663,South Central,CUERO 1 1,13.8,1.01726,14.038,-39.09,,,4.5,1.72,,0,0,6,Gonzales,24,-97.322036,29.11540475
62673,South Central,CUERO 1 2,13.8,1.02821,14.189,-37.53,,,7.2,2.73,,0,0,6,Gonzales,24,-97.322036,29.11225959
62683,South Central,CUERO 1 3,13.8,1.01622,14.024,-39.26,,,4.5,1.72,,0,0,6,Gonzales,24,-97.322036,29.10911434
62693,South Central,CUERO 1 4,13.8,1.0292,14.203,-37.38,,,7.2,2.73,,0,0,6,Gonzales,24,-97.322036,29.10596899
62703,South Central,CUERO 1 5,13.8,1.01294,13.979,-39.68,,,0.0,0.0,,0,0,6,Gonzales,24,-97.322036,29.10282354
62713,South Central,CUERO 1 6,13.8,1.01294,13.979,-39.68,,,0.0,0.0,,0,0,6,Gonzales,24,-97.322036,29.099678
62723,South Central,CUERO 1 7,13.8,1.01294,13.979,-39.68,,,0.0,0.0,,0,0,6,Gonzales,24,-97.322036,29.09653236
62733,South Central,CUERO 1 8,13.8,1.01294,13.979,-39.68,,,0.0,0.0,,0,0,6,Gonzales,24,-97.322036,29.09338663
62743,South Central,CUERO 1 9,13.8,1.02614,14.161,-37.77,,,8.4,3.2,,0,0,6,Gonzales,24,-97.322036,29.0902408
62753,South Central,SAN ANTONIO 20 0,115.0,0.9849,113.263,-57.42,110.59,31.34,,,,0,0,6,San Antonio,26,-98.460801,29.39138481
62763,South Central,VON ORMY 0,115.0,0.99399,114.309,-58.75,39.92,11.31,,,,0,0,6,San Antonio,26,-98.618842,29.24014553
62773,South Central,KYLE 0,230.0,1.01092,232.512,-52.04,,,,,,0,0,6,Austin,23,-97.802976,29.90101312
62783,South Central,KYLE 1,115.0,0.99584,114.521,-55.33,135.68,38.44,,,,0,0,6,Austin,23,-97.798656,29.90038896
62793,South Central,SEGUIN 2 0,230.0,1.01596,233.671,-49.42,,,,,,0,0,6,San Marcos,22,-97.926278,29.53180757
62803,South Central,SEGUIN 2 1,115.0,1.00664,115.764,-51.95,136.02,38.54,,,,0,0,6,San Marcos,22,-97.915478,29.5333737
62813,South Central,UNIVERSAL CITY 0,115.0,1.0053,115.609,-56.87,60.45,17.13,,,,0,0,6,San Marcos,22,-98.273899,29.52220996
62823,South Central,SPICEWOOD 0,115.0,1.01397,116.607,-55.94,26.19,7.42,,,,0,0,6,Austin,23,-98.109055,30.42631902
62833,South Central,SAINT HEDWIG 0,115.0,1.00482,115.554,-57.15,6.88,1.95,,,,0,0,6,San Marcos,22,-98.201516,29.43282764
62843,South Central,SAN ANTONIO 16 0,115.0,0.99455,114.373,-56.04,71.09,20.14,,,,0,0,6,San Antonio,26,-98.440274,29.33959735
62853,South Central,BOERNE 2 0,230.0,1.01261,232.9,-55.72,,,,,,0,0,6,San Antonio,26,-98.701955,29.85547041
62863,South Central,BOERNE 2 1,115.0,1.02,117.3,-58.28,82.67,23.42,,,88.02,0,0,6,San Antonio,26,-98.697635,29.85422151
62873,South Central,SAN ANTONIO 32 0,230.0,1.00559,231.285,-52.76,,,,,,0,0,6,San Antonio,26,-98.521623,29.4173868
62883,South Central,SAN ANTONIO 32 1,115.0,0.98899,113.734,-56.81,166.54,47.19,,,,0,0,6,San Antonio,26,-98.517303,29.4173868
62893,South Central,AUSTIN 26 0,115.0,0.98118,112.835,-58.32,73.84,20.92,,,,0,0,6,Austin,23,-97.764536,30.34326517
62903,South Central,AUSTIN 21 0,115.0,0.99052,113.91,-57.98,67.61,19.16,,,,0,0,6,Austin,23,-97.744712,30.48741551
62913,South Central,SAN ANTONIO 44 0,115.0,1.00362,115.416,-57.02,20.57,5.83,,,,0,0,6,San Antonio,26,-98.620448,29.6190919
62923,South Central,CEDAR CREEK 1 0,500.0,1.02297,511.486,-48.34,,,,,,0,0,6,Austin,23,-97.5428,30.13957361
62933,South Central,CEDAR CREEK 1 1,230.0,1.01033,232.376,-51.36,,,,,,0,0,6,Austin,23,-97.5356,30.14206421
62943,South Central,CEDAR CREEK 1 2,115.0,1.00021,115.024,-53.76,,,,,,0,0,6,Austin,23,-97.5356,30.13770561
62953,South Central,CEDAR CREEK 1 3,13.8,1.02105,14.091,-48.03,,,62.67,-22.89,,0,0,6,Austin,23,-97.54496,30.13888867
62963,South Central,CEDAR CREEK 1 4,13.8,1.02132,14.094,-48.08,,,62.67,-22.89,,0,0,6,Austin,23,-97.54496,30.13764334
62973,South Central,CEDAR CREEK 1 5,13.8,1.02,14.076,-47.62,,,62.7,-15.02,,0,0,6,Austin,23,-97.54496,30.13639799
62983,South Central,NEW BRAUNFELS 1 0,500.0,1.02053,510.265,-46.63,,,,,,0,0,6,San Marcos,22,-98.0156,29.73032276
62993,South Central,NEW BRAUNFELS 1 1,230.0,1.01875,234.312,-48.83,,,,,,0,0,6,San Marcos,22,-98.0084,29.73344883
63003,South Central,NEW BRAUNFELS 1 2,115.0,1.01046,116.203,-51.26,,,,,,0,0,6,San Marcos,22,-98.0084,29.73032275
63013,South Central,NEW BRAUNFELS 1 3,22.0,1.02053,22.452,-46.63,,,0.0,0.0,,0,0,6,San Marcos,22,-98.01776,29.73151067
63023,South Central,NEW BRAUNFELS 1 4,22.0,1.01403,22.309,-43.67,,,246.56,-27.44,,0,0,6,San Marcos,22,-98.01776,29.73026023
63033,South Central,NEW BRAUNFELS 1 5,22.0,1.01865,22.41,-45.76,,,213.83,-27.44,,0,0,6,San Marcos,22,-98.01776,29.72900977
63043,South Central,NEW BRAUNFELS 1 6,22.0,1.0153,22.337,-44.15,,,246.56,-27.44,,0,0,6,San Marcos,22,-98.01776,29.72775929
63053,South Central,NEW BRAUNFELS 1 7,22.0,1.01412,22.311,-43.63,,,246.56,-27.44,,0,0,6,San Marcos,22,-98.01776,29.7265088
63063,South Central,AUSTIN 11 0,115.0,0.98441,113.207,-57.62,54.19,15.35,,,,0,0,6,Austin,23,-97.700694,30.32808927
63073,South Central,SAN ANTONIO 39 0,115.0,0.98541,113.322,-57.35,130.73,37.04,,,,0,0,6,San Antonio,26,-98.567338,29.4167429
63083,South Central,HONDO 0,230.0,1.01576,233.624,-51.58,,,,,,0,0,6,San Antonio,26,-99.130334,29.41640008
63093,South Central,HONDO 1,115.0,1.00499,115.574,-55.17,41.1,11.65,,,,0,0,6,San Antonio,26,-99.119534,29.417968
63103,South Central,SAN ANTONIO 4 0,115.0,1.00377,115.434,-55.68,92.27,26.14,,,,0,0,6,San Marcos,22,-98.344483,29.4697592
63113,South Central,NEW ULM 0,115.0,1.01409,116.621,-38.86,8.58,2.43,,,,0,0,6,Bastrop,25,-96.677537,29.79562328
63123,South Central,SAN ANTONIO 8 0,115.0,1.0096,116.104,-54.9,45.68,12.94,,,,0,0,6,San Marcos,22,-98.383761,29.43849887
63133,South Central,AUSTIN 33 0,115.0,0.99134,114.004,-58.06,26.29,7.45,,,,0,0,6,Austin,23,-97.881151,30.31543124
63143,South Central,BULVERDE 0,115.0,0.996,114.54,-57.49,29.51,8.36,,,,0,0,6,San Antonio,26,-98.449625,29.76571604
